#{"t_start": 1718314553.0216289, "env_id": "None"}
r,l,t,num_wraps,c
-68.844672,30,589.642965,0.21384338911016232,0
-85.250775,30,590.815177,0.0,0
-90.585536,30,591.889821,0.0,0
-97.59038,30,592.975146,0.0,0
-89.975536,30,594.117958,0.0,0
-87.109681,30,595.164333,0.0,0
-86.834372,30,596.321474,0.0,0
-85.457331,30,597.268963,0.0,0
-85.13171,30,598.238002,0.0,0
-96.849415,30,599.312712,0.0,0
-68.131874,30,600.231915,0.0,0
-87.108126,30,601.225115,0.0,0
-88.05636,30,602.201725,0.0,0
-82.241754,30,603.154548,0.0,0
-86.468509,30,604.172968,0.0,0
-97.772696,30,605.165512,0.0,0
-83.722205,30,606.108298,0.0,0
-84.126612,30,607.096926,0.0,0
-83.985612,30,608.035164,0.0,0
-84.642919,30,609.033866,0.0,0
-84.456236,30,609.941608,0.0,0
-81.495072,30,610.859831,0.0,0
-78.993774,30,611.778984,0.0,0
-80.608423,30,612.655136,0.0,0
-74.23635,30,613.569158,0.0,0
-35.933821,14,614.067387,0.9001427926151819,0
-82.549617,30,615.144465,0.0,0
-72.656458,30,616.249692,0.0,0
-43.59297,19,616.905298,0.9034030087283169,0
-85.522411,30,617.827863,0.0,0
-87.511646,30,618.760943,0.0,0
-83.64491,30,619.656505,0.0,0
-86.450437,30,620.653445,0.0,0
-77.976423,30,621.581782,0.0,0
-79.716767,30,622.507806,0.0,0
-82.81713,30,623.481112,0.0,0
-82.419267,30,624.486326,0.0,0
-85.632452,30,625.442808,0.0,0
-80.698487,30,626.380555,0.0,0
-81.588336,30,627.38144,0.0,0
-34.095639,14,627.825063,0.9070605109725867,0
-90.16773,30,628.826486,0.0,0
-84.589102,30,629.766846,0.0,0
-78.098405,30,630.726398,0.0,0
-82.810853,30,631.673684,0.0,0
-78.439224,30,632.607778,0.0,0
-80.563621,30,633.556563,0.0,0
-77.972397,30,634.538485,0.0,0
-85.773981,30,635.527696,0.0,0
-79.765764,30,636.766224,0.0,0
-76.853684,30,637.822226,0.0,0
-87.942127,30,638.939641,0.0,0
-84.284073,30,640.028408,0.0,0
-81.317127,30,641.154187,0.0,0
-82.826205,30,642.289955,0.0,0
-84.182207,30,643.476393,0.0,0
-80.693557,30,644.70711,0.0,0
-78.244631,30,645.846693,0.0,0
-78.017292,30,647.075992,0.0,0
-83.290333,30,648.351198,0.0,0
-84.149091,30,658.00606,0.0,0
-79.759987,30,659.493933,0.0,0
-84.870842,30,660.871712,0.0,0
-84.452413,30,662.337301,0.0,0
-77.698281,30,663.70766,0.0,0
-76.511597,30,665.162383,0.3861771723441976,0
-77.285617,30,666.776669,0.0,0
-77.175676,30,668.596397,0.0,0
-67.452901,30,670.137073,0.6534766456630373,0
-82.418105,30,671.568302,0.0,0
-75.905117,30,672.976372,0.0,0
-80.747109,30,674.441026,0.0,0
-83.841098,30,675.894662,0.0,0
-79.17887,30,677.189592,0.0,0
-80.757276,30,678.407404,0.0,0
-79.181875,30,679.910813,0.0,0
-73.967578,30,681.324803,0.031482051310210854,0
-80.545987,30,682.717957,0.0,0
-67.705645,30,684.074779,0.6961007838145602,0
-77.291329,30,685.415893,0.0,0
-81.666876,30,686.739662,0.0,0
-75.317413,30,688.139919,0.0,0
-77.926042,30,689.332057,0.0,0
-80.085697,30,690.559537,0.0,0
-40.066112,15,691.129917,0.9027904016515417,0
-88.301569,30,692.377419,0.0,0
-76.131417,30,693.522664,0.03793333673971421,0
-81.796973,30,694.660095,0.0,0
-71.045828,30,695.727156,0.5497311265373147,0
-72.611315,30,696.79804,0.13432235233578793,0
-76.069481,30,697.865249,0.0,0
-78.370636,30,699.0149,0.0,0
-79.47527,30,700.048547,0.0,0
-81.490085,30,701.10004,0.0,0
-75.614406,30,702.224268,0.21613226214953554,0
-76.152729,30,703.208731,0.0,0
-80.725606,30,704.23732,0.0,0
-82.922444,30,705.258893,0.0,0
-90.307612,30,706.403213,0.0,0
-42.340108,16,706.994534,0.9072420914849064,0
-79.626051,30,708.050639,0.0,0
-74.486217,30,709.134512,0.12676734357580252,0
-77.200425,30,710.160019,0.0,0
-76.234321,30,711.265341,0.3605478737121986,0
-77.319149,30,712.227444,0.0,0
-76.650601,30,713.215593,0.0,0
-77.091433,30,714.280842,0.17738155030859765,0
-44.432465,17,714.835714,0.9109372839278878,0
-80.3551,30,715.775468,0.0,0
-74.611636,30,716.771692,0.13472236233296236,0
-78.321079,30,717.732917,0.0,0
-79.72307,30,718.683472,0.0,0
-79.490204,30,719.657905,0.0,0
-69.22942,30,720.572677,0.4942844064378659,0
-79.728455,30,721.516613,0.0,0
-80.143179,30,722.499977,0.0,0
-74.740897,30,723.480746,0.36712430962168713,0
-79.113987,30,724.469175,0.0,0
-78.076787,30,725.44016,0.0,0
-36.993395,14,725.930878,0.9054757640583301,0
-78.551673,30,726.840805,0.0,0
-75.572643,30,727.919892,0.007888856409578112,0
-79.015046,30,728.816568,0.0,0
-76.449724,30,729.777466,0.0,0
-77.433935,30,730.765062,0.0,0
-80.187436,30,731.774591,0.0,0
-77.88023,30,732.805036,0.05782409150890836,0
-75.81854,30,733.708244,0.22151367687139947,0
