#{"t_start": 1718180048.745562, "env_id": "None"}
r,l,t,num_wraps,c
-41.827182,16,1507.628577,0.9051883856762615,0
-308.116638,100,1511.536331,0.0,0
-65.180102,30,1512.661933,0.9003124668069363,0
-39.093524,15,1513.201194,0.9073812260116808,0
-38.019465,15,1513.739983,0.9016818864194863,0
-38.061384,15,1514.300805,0.9003079497938609,0
-43.550108,17,1514.922263,0.9017985160129917,0
-29.128415,11,1515.357583,0.900081345612503,0
-29.237657,12,1515.787085,0.9007437563717663,0
-302.132224,100,1519.506691,0.0,0
-38.763266,15,1519.988962,0.9052312574532667,0
-301.6542,100,1523.298226,0.006418892667713733,0
-43.85878,17,1523.847063,0.9014380813220582,0
-296.028273,100,1527.409633,0.009347925875881326,0
-56.794209,25,1528.495631,0.900935463531061,0
-307.079496,100,1532.558251,0.0,0
-34.469605,14,1533.170827,0.9015847101604451,0
-35.707197,14,1533.82913,0.9025956458689836,0
-41.050935,16,1534.499515,0.9031443187141371,0
-58.063567,25,1535.600168,0.9017009309449269,0
-273.917846,100,1539.598837,0.11871662298171871,0
-29.263013,11,1540.004615,0.903165004445634,0
-300.441331,100,1543.650206,0.0,0
-72.561723,35,1544.995708,0.9002505139568792,0
-304.412351,100,1548.492668,0.04673641921104295,0
-36.717078,14,1549.01291,0.9042870870280719,0
-298.302426,100,1552.529149,0.14512497539678007,0
-36.053886,14,1553.04652,0.9073142112773002,0
-90.728708,42,1554.775733,0.90039259334984,0
-304.939786,100,1558.602528,0.0,0
-44.426855,17,1559.153265,0.9026604860097959,0
-309.638707,100,1562.847386,0.07150000556958384,2
-31.118335,12,1563.303854,0.9029458916510451,0
-35.672453,14,1563.779008,0.9008492487486032,0
-40.59246,16,1564.346036,0.9022428392612164,0
-306.289372,100,1567.703242,0.18038658091031842,0
-41.878423,16,1568.19828,0.9061195082085608,0
-267.574627,100,1571.745074,0.4926317116127091,0
-33.805493,13,1572.192023,0.9062224874623307,0
-255.737391,93,1575.424864,0.949474552887742,0
-40.054983,15,1575.897911,0.9007724816655621,0
-38.601291,15,1576.409368,0.900498550795295,0
-293.067684,100,1579.777954,0.09197831456248956,0
-38.412454,15,1580.278867,0.904340634771014,0
-219.880923,77,1582.780619,0.9062835727165126,0
-299.611684,100,1586.062677,0.0020402102565617326,0
-311.391029,100,1589.146998,0.0,0
-41.226262,18,1589.785954,0.9007293007291922,0
-305.933369,100,1592.896228,0.0,0
-303.413321,100,1596.09883,0.0,0
-296.885114,100,1599.415908,0.0,0
-42.597302,16,1599.917763,0.9007543107286777,0
-41.179076,15,1600.398238,0.9084353960623689,0
-300.788595,100,1603.707181,0.06347174058241592,0
-41.525611,16,1604.202691,0.9031466182203433,0
-34.972786,14,1604.629708,0.901193681410616,0
